Date,Open,High,Low,Close,Adj Close,Volume
2020-08-17,99.559998,100.400002,97.680000,98.360001,98.360001,4901300
2020-08-18,97.519997,99.720001,96.400002,97.320000,97.320000,5534825
2020-08-19,96.519997,99.760002,95.800003,99.080002,99.080002,8906150
2020-08-20,102.959999,103.360001,97.599998,98.000000,98.000000,8860550
2020-08-21,99.760002,100.160004,97.940002,98.519997,98.519997,6429400
2020-08-24,95.800003,99.139999,95.519997,98.080002,98.080002,6883300
2020-08-25,98.400002,101.300003,96.919998,97.559998,97.559998,6560725
2020-08-26,96.959999,100.360001,94.559998,99.720001,99.720001,7418275
2020-08-27,98.760002,110.800003,97.720001,102.879997,102.879997,13463950
2020-08-28,104.080002,108.440002,100.639999,102.320000,102.320000,8710425
2020-08-31,105.199997,108.360001,102.720001,107.400002,107.400002,9084200
2020-09-01,107.400002,109.839996,106.559998,109.080002,109.080002,7219250
2020-09-02,108.959999,112.919998,108.519997,111.760002,111.760002,10132175
2020-09-03,113.279999,131.039993,109.216003,126.839996,126.839996,29757600
2020-09-04,123.639999,136.320007,114.160004,115.680000,115.680000,27723225
2020-09-08,124.959999,126.000000,112.639999,113.120003,113.120003,15979675
2020-09-09,110.244003,111.400002,105.400002,107.320000,107.320000,9478975
2020-09-10,106.360001,111.120003,105.440002,108.519997,108.519997,9801400
2020-09-11,105.559998,108.720001,101.959999,102.080002,102.080002,10645925
2020-09-14,100.680000,101.800003,98.839996,100.279999,100.279999,7572125
2020-09-15,99.279999,101.959999,98.760002,100.120003,100.120003,6376075
2020-09-16,99.480003,100.000000,97.099998,99.839996,99.839996,7435625
2020-09-17,102.919998,103.239998,97.120003,97.559998,97.559998,7776750
2020-09-18,96.839996,99.919998,94.680000,97.480003,97.480003,8654425
2020-09-21,101.599998,106.599998,100.180000,100.639999,100.639999,9971300
2020-09-22,100.480003,104.160004,100.440002,101.440002,101.440002,5823700
2020-09-23,101.080002,106.879997,100.599998,106.800003,106.800003,7324825
2020-09-24,106.919998,108.000000,102.959999,104.760002,104.760002,6855100
2020-09-25,104.879997,105.680000,101.519997,102.160004,102.160004,5908050
2020-09-28,101.320000,102.599998,101.040001,101.440002,101.440002,4565325
2020-09-29,101.879997,102.000000,98.220001,99.760002,99.760002,5655950
2020-09-30,98.440002,100.720001,97.160004,99.599998,99.599998,6431850
2020-10-01,98.440002,101.599998,98.440002,100.040001,100.040001,6037625
2020-10-02,105.239998,105.519997,101.160004,103.120003,103.120003,7483600
2020-10-05,102.120003,103.199997,99.099998,99.879997,99.879997,5211750
2020-10-06,99.040001,102.160004,97.167999,101.279999,101.279999,8701600
2020-10-07,99.320000,99.720001,97.239998,97.959999,97.959999,4862300
2020-10-08,96.839996,97.400002,93.839996,94.040001,94.040001,6309750
2020-10-09,91.239998,91.279999,89.120003,89.160004,89.160004,7283525
2020-10-12,87.599998,89.160004,87.120003,87.400002,87.400002,7814250
2020-10-13,88.400002,90.360001,87.839996,88.599998,88.599998,5848825
2020-10-14,87.800003,89.040001,86.320000,87.680000,87.680000,7393725
2020-10-15,91.639999,92.400002,88.160004,88.440002,88.440002,8151650
2020-10-16,88.320000,89.080002,86.959999,89.080002,89.080002,5859825
2020-10-19,88.599998,93.519997,88.440002,92.959999,92.959999,6951450
2020-10-20,92.320000,93.440002,91.480003,92.919998,92.919998,7437925
2020-10-21,92.400002,93.639999,90.127998,90.720001,90.720001,6793550
2020-10-22,90.559998,91.360001,87.760002,88.599998,88.599998,5668675
2020-10-23,88.239998,90.639999,88.080002,88.680000,88.680000,4731300
2020-10-26,90.800003,98.279999,89.879997,96.680000,96.680000,12723175
2020-10-27,96.671997,98.760002,95.000000,97.080002,97.080002,8526150
2020-10-28,104.400002,111.071999,103.080002,110.919998,110.919998,19288075
2020-10-29,108.680000,110.839996,99.760002,103.000000,103.000000,11750425
2020-10-30,104.720001,108.040001,103.080002,106.120003,106.120003,10005575
2020-11-02,101.320000,105.199997,101.000000,103.760002,103.760002,10383325
2020-11-03,100.599998,101.239998,96.760002,98.040001,98.040001,9736425
2020-11-04,94.000000,94.239998,88.800003,89.400002,89.400002,16301900
2020-11-05,86.559998,88.919998,85.760002,87.919998,87.919998,9129125
2020-11-06,87.199997,87.279999,82.040001,82.080002,82.080002,10651450
2020-11-09,76.320000,80.440002,72.879997,80.279999,80.279999,14982575
2020-11-10,78.279999,81.199997,77.680000,77.879997,77.879997,8493075
2020-11-11,76.599998,77.599998,74.519997,75.959999,75.959999,8217275
2020-11-12,77.112000,83.000000,76.279999,81.320000,81.320000,16717675
2020-11-13,78.599998,78.680000,75.000000,76.320000,76.320000,9463000
2020-11-16,74.440002,77.199997,74.160004,74.160004,74.160004,8109925
2020-11-17,75.959999,76.400002,73.040001,73.199997,73.199997,8178275
2020-11-18,72.440002,76.000000,71.680000,75.360001,75.360001,9119625
2020-11-19,75.160004,76.279999,73.320000,74.559998,74.559998,7127700
2020-11-20,74.480003,74.720001,72.959999,74.400002,74.400002,7244075
2020-11-23,73.400002,74.900002,72.160004,73.440002,73.440002,8152725
2020-11-24,71.919998,73.459999,71.760002,72.199997,72.199997,8450425
2020-11-25,72.279999,73.239998,69.440002,69.559998,69.559998,6235150
2020-11-27,69.000000,70.552002,68.400002,70.040001,70.040001,4123650
2020-11-30,70.279999,72.680000,68.599998,68.720001,68.720001,7110800
2020-12-01,68.040001,69.680000,67.599998,69.400002,69.400002,9491750
2020-12-02,69.519997,69.519997,67.559998,69.040001,69.040001,7652975
2020-12-03,68.199997,70.260002,68.000000,69.680000,69.680000,8596825
2020-12-04,68.839996,68.879997,67.800003,68.440002,68.440002,8656400
2020-12-07,69.160004,69.540001,68.480003,68.839996,68.839996,7489850
2020-12-08,69.279999,69.379997,66.360001,66.360001,66.360001,7457475
2020-12-09,65.639999,69.400002,65.120003,68.800003,68.800003,16765625
2020-12-10,69.360001,69.879997,67.540001,69.440002,69.440002,11550875
2020-12-11,71.160004,73.919998,70.080002,72.000000,72.000000,14058150
2020-12-14,69.680000,73.919998,69.040001,73.639999,73.639999,9848425
2020-12-15,71.959999,72.800003,70.160004,70.239998,70.239998,10592100
2020-12-16,70.080002,70.839996,67.879997,67.959999,67.959999,10421775
2020-12-17,68.080002,68.480003,66.480003,67.000000,67.000000,9801025
2020-12-18,67.519997,70.279999,67.480003,68.320000,68.320000,12979075
2020-12-21,75.120003,77.879997,72.239998,73.760002,73.760002,22317675
2020-12-22,72.919998,73.919998,72.040001,72.440002,72.440002,9027700
2020-12-23,70.879997,71.059998,68.239998,69.519997,69.519997,8262275
2020-12-24,68.519997,68.559998,67.500000,67.519997,67.519997,3509425
2020-12-28,66.519997,67.360001,66.239998,67.279999,67.279999,5023750
2020-12-29,66.320000,71.040001,66.239998,69.720001,69.720001,9087975
2020-12-30,69.400002,69.720001,66.959999,67.199997,67.199997,6893100
2020-12-31,67.120003,68.279999,65.839996,67.160004,67.160004,7337175
2021-01-04,67.080002,75.199997,67.000000,73.000000,73.000000,17689950
2021-01-05,74.760002,74.839996,69.940002,70.559998,70.559998,11652575
2021-01-06,69.879997,72.000000,66.160004,70.199997,70.199997,18566000
2021-01-07,67.199997,67.480003,66.000000,66.000000,66.000000,9767075
2021-01-08,65.599998,67.760002,64.924004,65.400002,65.400002,11105875
2021-01-11,67.800003,69.599998,66.760002,69.360001,69.360001,10320875
2021-01-12,67.800003,69.800003,66.800003,67.000000,67.000000,8408025
2021-01-13,66.959999,67.440002,65.360001,65.959999,65.959999,7319875
2021-01-14,65.400002,67.080002,64.559998,66.720001,66.720001,9417700
2021-01-15,67.720001,70.000000,66.720001,68.440002,68.440002,14436825
2021-01-19,66.760002,67.720001,66.120003,66.519997,66.519997,10834950
2021-01-20,65.639999,66.599998,64.879997,65.239998,65.239998,8728275
2021-01-21,65.279999,66.320000,64.599998,64.720001,64.720001,10698650
2021-01-22,66.320000,66.699997,64.800003,65.599998,65.599998,10740475
2021-01-25,66.199997,71.099998,65.760002,68.239998,68.239998,18518550
2021-01-26,67.040001,68.800003,64.199997,68.800003,68.800003,12164475
2021-01-27,70.680000,82.239998,70.559998,81.000000,81.000000,31098150
2021-01-28,77.519997,81.120003,75.279999,79.160004,79.160004,19174275
2021-01-29,81.160004,87.040001,76.760002,84.320000,84.320000,30786875
2021-02-01,80.360001,85.160004,78.419998,79.519997,79.519997,16282500
2021-02-02,75.639999,75.839996,72.000000,72.760002,72.760002,10596175
2021-02-03,71.160004,72.239998,68.879997,69.000000,69.000000,9367475
2021-02-04,67.519997,67.680000,66.000000,66.000000,66.000000,7631900
2021-02-05,65.680000,67.239998,65.639999,65.879997,65.879997,8669075
2021-02-08,65.519997,66.519997,65.320000,65.320000,65.320000,6520675
2021-02-09,66.239998,66.680000,64.760002,65.599998,65.599998,8565325
2021-02-10,65.160004,68.599998,65.040001,66.680000,66.680000,16738875
2021-02-11,65.839996,68.160004,65.040001,65.120003,65.120003,12311900
2021-02-12,65.720001,65.720001,62.840000,62.959999,62.959999,12277700
2021-02-16,63.240002,64.360001,62.400002,63.639999,63.639999,13395425
2021-02-17,64.639999,65.720001,62.119999,62.320000,62.320000,13799550
2021-02-18,64.080002,64.879997,62.000000,62.639999,62.639999,13717250
2021-02-19,62.080002,62.259998,59.680000,60.400002,60.400002,15574325
2021-02-22,62.400002,62.959999,60.599998,62.919998,62.919998,13786200
2021-02-23,63.279999,66.400002,60.240002,60.320000,60.320000,23321050
2021-02-24,61.919998,62.560001,57.759998,57.919998,57.919998,14923475
2021-02-25,59.200001,68.800003,58.200001,67.160004,67.160004,38903850
2021-02-26,64.323997,69.160004,62.599998,64.120003,64.120003,30336325
2021-03-01,60.320000,60.320000,58.599998,59.360001,59.360001,13451400
2021-03-02,59.480000,60.195999,58.639999,59.880001,59.880001,12456875
2021-03-03,59.439999,62.599998,58.919998,62.439999,62.439999,25533550
2021-03-04,61.720001,67.844002,60.320000,65.080002,65.080002,30642850
2021-03-05,62.599998,66.959999,60.279999,60.480000,60.480000,25969300
2021-03-08,60.599998,62.080002,59.320000,61.560001,61.560001,17492700
2021-03-09,59.840000,60.119999,58.360001,59.080002,59.080002,13217550
2021-03-10,57.480000,58.779999,57.480000,58.320000,58.320000,11413400
2021-03-11,57.400002,57.520000,56.480000,56.880001,56.880001,10685375
2021-03-12,57.919998,58.119999,55.799999,55.799999,55.799999,11852025
2021-03-15,55.639999,56.060001,52.439999,52.639999,52.639999,12571350
2021-03-16,52.560001,52.720001,51.080002,52.639999,52.639999,12806700
2021-03-17,53.200001,53.500000,50.279999,50.360001,50.360001,16423575
2021-03-18,51.439999,53.639999,50.400002,53.160000,53.160000,15605975
2021-03-19,52.840000,54.240002,50.799999,51.080002,51.080002,14359250
2021-03-22,50.480000,50.759998,47.400002,47.759998,47.759998,12056625
2021-03-23,48.119999,50.900002,47.919998,50.000000,50.000000,15349450
2021-03-24,48.959999,50.480000,47.959999,50.439999,50.439999,11971525
2021-03-25,50.759998,53.200001,48.639999,48.919998,48.919998,18670000
2021-03-26,48.040001,49.959999,46.400002,46.959999,46.959999,19741150
2021-03-29,48.040001,49.480000,47.560001,48.040001,48.040001,15851350
2021-03-30,48.040001,48.599998,45.919998,45.959999,45.959999,11819025
2021-03-31,45.520000,46.599998,44.759998,45.599998,45.599998,14684525
2021-04-01,45.000000,45.279999,43.880001,44.200001,44.200001,11994825
2021-04-05,42.840000,43.580002,42.680000,43.080002,43.080002,13201450
2021-04-06,43.040001,43.380001,42.320000,43.080002,43.080002,11132300
2021-04-07,43.080002,43.220001,41.759998,41.959999,41.959999,10051600
2021-04-08,41.360001,41.759998,40.919998,41.320000,41.320000,10664025
2021-04-09,41.680000,41.939999,40.560001,41.240002,41.240002,11981400
2021-04-12,41.560001,42.360001,40.639999,40.639999,40.639999,10427550
2021-04-13,40.680000,40.840000,40.000000,40.360001,40.360001,12164075
2021-04-14,40.520000,41.480000,40.160000,41.240002,41.240002,14926950
2021-04-15,40.240002,40.439999,39.639999,39.880001,39.880001,13289375
2021-04-16,39.840000,40.160000,38.919998,39.240002,39.240002,12350750
2021-04-19,39.560001,41.799999,39.400002,40.680000,40.680000,20708275
2021-04-20,41.200001,42.959999,40.840000,41.599998,41.599998,21666575
2021-04-21,41.799999,42.320000,39.160000,39.360001,39.360001,13573750
2021-04-22,39.320000,42.560001,39.080002,41.799999,41.799999,28042300
2021-04-23,41.369999,41.580002,39.279999,40.169998,40.169998,31214900
2021-04-26,39.770000,40.428001,39.632000,39.820000,39.820000,11530400
2021-04-27,39.590000,40.240002,38.840000,39.009998,39.009998,13862300
2021-04-28,38.840000,39.389999,38.490002,38.869999,38.869999,14357000
2021-04-29,38.150002,40.169998,38.000000,38.570000,38.570000,21675800
2021-04-30,39.410000,40.529999,38.930000,40.160000,40.160000,19490200
2021-05-03,39.200001,39.619999,38.700001,38.750000,38.750000,15508600
2021-05-04,39.750000,42.389999,39.459999,40.209999,40.209999,35515300
2021-05-05,39.500000,40.424999,38.480000,39.189999,39.189999,20343200
2021-05-06,39.299999,40.880001,38.825001,38.950001,38.950001,22085800
2021-05-07,38.919998,39.029999,36.575001,36.740002,36.740002,18431100
2021-05-10,36.680000,38.400002,36.040001,38.349998,38.349998,24610400
2021-05-11,40.529999,42.150002,39.299999,41.209999,41.209999,40345100
2021-05-12,42.779999,49.950001,42.660000,48.395000,48.395000,72180700
2021-05-13,45.680000,45.709999,42.439999,43.750000,43.750000,43257400
2021-05-14,41.470001,41.500000,38.220001,38.605000,38.605000,22618400
2021-05-17,39.369999,41.410000,38.650002,39.869999,39.869999,33846900
2021-05-18,39.380001,40.610001,38.419998,40.450001,40.450001,28257900
2021-05-19,43.110001,46.320000,42.055000,42.349998,42.349998,64813800
2021-05-20,41.180000,41.759998,39.599998,39.990002,39.990002,29556700
2021-05-21,39.330002,40.020000,38.849998,39.480000,39.480000,24667000
2021-05-24,38.669998,38.730000,37.299999,37.730000,37.730000,15660600
2021-05-25,37.470001,38.349998,37.375000,37.700001,37.700001,18781900
2021-05-26,37.139999,37.270000,35.750000,35.900002,35.900002,22880600
2021-05-27,35.500000,35.520000,33.930000,34.160000,34.160000,18914200
2021-05-28,33.820000,34.750000,33.660000,34.700001,34.700001,16924900
2021-06-01,33.849998,35.570000,33.680000,35.529999,35.529999,19229400
2021-06-02,35.119999,35.450001,34.110001,34.610001,34.610001,19932400
2021-06-03,35.675999,36.180000,34.722000,35.250000,35.250000,24713600
2021-06-04,34.130001,34.130001,33.250000,33.389999,33.389999,19782400
2021-06-07,33.360001,33.700001,32.720001,32.790001,32.790001,14137300
2021-06-08,32.599998,33.880001,32.520000,33.139999,33.139999,20537300
2021-06-09,32.810001,33.910000,32.759998,33.680000,33.680000,16125600
2021-06-10,32.790001,32.980000,31.639999,31.730000,31.730000,24325100
2021-06-11,31.059999,31.160000,30.580000,30.820000,30.820000,19847100
2021-06-14,30.730000,31.690001,30.629999,31.110001,31.110001,20280600
2021-06-15,31.250000,32.029999,31.100000,31.790001,31.790001,21526200
2021-06-16,31.370001,32.929001,30.809999,32.070000,32.070000,49202100
2021-06-17,32.160000,32.584999,30.775000,31.889999,31.889999,31179000
2021-06-18,33.389999,34.880001,32.500000,34.689999,34.689999,50294000
2021-06-21,33.450001,34.480000,32.040001,32.540001,32.540001,23109900
2021-06-22,32.740002,32.910000,30.860001,30.870001,30.870001,18504900
2021-06-23,30.469999,30.620001,29.969999,30.290001,30.290001,15040400
2021-06-24,29.520000,29.879999,29.420000,29.700001,29.700001,14285100
2021-06-25,29.559999,29.900000,29.150000,29.150000,29.150000,15929200
2021-06-28,28.980000,29.629999,28.840000,29.150000,29.150000,17049900
2021-06-29,28.990000,29.840000,28.879999,29.770000,29.770000,14229300
2021-06-30,29.990000,30.180000,29.180000,29.459999,29.459999,19095900
2021-07-01,29.150000,29.417999,28.902000,28.980000,28.980000,17944800
2021-07-02,28.270000,29.105000,28.070000,28.910000,28.910000,27155700
2021-07-06,28.660000,30.450001,28.629999,29.570000,29.570000,25319300
2021-07-07,29.250000,30.629999,29.190001,29.629999,29.629999,19595900
2021-07-08,32.240002,32.470001,31.030001,31.549999,31.549999,36928700
2021-07-09,30.590000,30.790001,29.280001,29.430000,29.430000,23346300
2021-07-12,29.510000,29.660000,29.030001,29.240000,29.240000,14056700
2021-07-13,29.250000,29.700001,28.610001,29.590000,29.590000,22036500
2021-07-14,28.889999,29.959999,28.650000,28.910000,28.910000,27004800
2021-07-15,29.680000,30.020000,29.139999,29.330000,29.330000,32807300
2021-07-16,28.690001,30.620001,28.510000,30.549999,30.549999,26681300
2021-07-19,32.310001,37.040001,32.000000,34.910000,34.910000,79128300
2021-07-20,34.639999,35.230000,31.530001,31.969999,31.969999,35415500
2021-07-21,31.240000,31.360001,29.870001,29.940001,29.940001,24336700
2021-07-22,30.120001,30.940001,29.700001,30.469999,30.469999,24605600
2021-07-23,29.820000,30.440001,29.740000,30.330000,30.330000,23220800
2021-07-26,30.690001,31.059999,29.850000,29.850000,29.850000,20693800
2021-07-27,30.510000,32.430000,30.510000,30.860001,30.860001,39801200
2021-07-28,30.540001,31.420000,29.540001,29.990000,29.990000,30244200
2021-07-29,29.850000,29.850000,29.285000,29.490000,29.490000,15717500
2021-07-30,30.549999,30.600000,29.520000,30.209999,30.209999,21876100
2021-08-02,29.879999,31.540001,29.750000,31.379999,31.379999,22800000
2021-08-03,30.879999,31.709999,29.799999,29.809999,29.809999,28969800
2021-08-04,30.370001,30.490000,29.480000,29.770000,29.770000,17487500
2021-08-05,29.500000,29.540001,29.010000,29.049999,29.049999,18181000
2021-08-06,28.760000,28.945000,28.260000,28.299999,28.299999,18991200
2021-08-09,28.230000,28.549999,27.770000,28.010000,28.010000,20829200
2021-08-10,27.629999,27.930000,27.230000,27.530001,27.530001,17499600
2021-08-11,27.309999,27.530001,26.660000,26.780001,26.780001,19714500
2021-08-12,26.959999,27.049999,25.940001,26.240000,26.240000,18388100
2021-08-13,25.870001,26.389999,25.754999,26.280001,26.280001,16950500
2021-08-16,26.930000,27.480000,26.320000,26.320000,26.320000,32301712
