Date,Open,High,Low,Close,Adj Close,Volume
2020-08-17,203.000000,205.399994,197.100006,199.100006,199.100006,1997150
2020-08-18,196.399994,203.300003,193.199997,195.800003,195.800003,2285270
2020-08-19,193.399994,203.199997,191.500000,201.399994,201.399994,3506170
2020-08-20,212.899994,214.199997,196.699997,198.199997,198.199997,3264650
2020-08-21,203.199997,204.500000,197.800003,199.199997,199.199997,2748260
2020-08-24,190.899994,201.300003,190.399994,198.000000,198.000000,2498300
2020-08-25,199.500000,207.899994,194.600006,196.600006,196.600006,2757240
2020-08-26,194.699997,204.800003,187.500000,203.100006,203.100006,2910080
2020-08-27,200.000000,236.899994,197.000000,212.300003,212.300003,7336560
2020-08-28,216.399994,229.800003,206.000000,211.100006,211.100006,5020470
2020-08-31,219.300003,229.500000,212.199997,226.500000,226.500000,4118910
2020-09-01,226.699997,234.399994,224.000000,232.399994,232.399994,3416110
2020-09-02,231.500000,243.899994,230.199997,240.800003,240.800003,4297260
2020-09-03,245.100006,302.799988,232.300003,289.000000,289.000000,13599890
2020-09-04,279.200012,321.799988,245.699997,253.000000,253.000000,12937460
2020-09-08,282.000000,284.700012,241.500000,243.199997,243.199997,5640720
2020-09-09,233.399994,237.199997,218.000000,224.399994,224.399994,4574630
2020-09-10,221.199997,236.000000,218.300003,227.800003,227.800003,5436340
2020-09-11,218.600006,228.500000,207.600006,208.000000,208.000000,5986130
2020-09-14,203.899994,207.000000,198.000000,202.300003,202.300003,3234320
2020-09-15,199.600006,207.399994,197.899994,201.899994,201.899994,3180570
2020-09-16,199.800003,201.100006,192.800003,200.600006,200.600006,4253120
2020-09-17,210.100006,211.000000,192.699997,194.500000,194.500000,4731590
2020-09-18,191.800003,201.000000,185.500000,194.100006,194.100006,4547080
2020-09-21,205.699997,220.899994,201.699997,203.000000,203.000000,5463440
2020-09-22,202.600006,213.800003,202.600006,205.500000,205.500000,2668750
2020-09-23,204.399994,222.199997,203.000000,222.100006,222.100006,3776650
2020-09-24,221.800003,225.899994,210.100006,216.000000,216.000000,3837300
2020-09-25,215.800003,218.399994,205.800003,207.800003,207.800003,2714720
2020-09-28,205.100006,208.899994,204.199997,206.500000,206.500000,1854760
2020-09-29,207.000000,207.100006,195.699997,200.300003,200.300003,2995550
2020-09-30,196.300003,202.800003,192.500000,199.199997,199.199997,3142500
2020-10-01,196.399994,205.699997,196.199997,201.100006,201.100006,2340900
2020-10-02,216.500000,217.600006,204.500000,210.300003,210.300003,4357220
2020-10-05,207.199997,210.399994,198.000000,200.300003,200.300003,2066770
2020-10-06,197.699997,207.300003,192.300003,204.100006,204.100006,4061820
2020-10-07,198.500000,199.899994,192.600006,194.600006,194.600006,2414030
2020-10-08,191.300003,192.899994,182.399994,183.300003,183.300003,3340240
2020-10-09,174.399994,174.899994,168.600006,168.899994,168.899994,3325810
2020-10-12,164.199997,168.600006,163.000000,163.899994,163.899994,2225090
2020-10-13,166.699997,172.000000,164.899994,166.699997,166.699997,2790720
2020-10-14,164.800003,168.399994,160.600006,164.399994,164.399994,3219940
2020-10-15,175.199997,177.500000,165.800003,166.699997,166.699997,3384200
2020-10-16,166.199997,168.300003,162.500000,167.899994,167.899994,2169410
2020-10-19,167.000000,181.000000,166.399994,179.300003,179.300003,3590700
2020-10-20,177.500000,180.800003,175.100006,179.000000,179.000000,2855160
2020-10-21,177.699997,181.199997,171.100006,172.699997,172.699997,3135910
2020-10-22,172.300003,174.699997,164.399994,166.800003,166.800003,2457480
2020-10-23,166.000000,172.699997,165.399994,167.199997,167.199997,2027950
2020-10-26,173.100006,194.000000,170.500000,189.899994,189.899994,6241070
2020-10-27,189.699997,195.600006,184.699997,190.699997,190.699997,3753670
2020-10-28,212.300003,232.000000,208.500000,231.399994,231.399994,9424070
2020-10-29,224.600006,231.300003,196.800003,206.800003,206.800003,5638110
2020-10-30,212.100006,222.199997,207.399994,215.800003,215.800003,5826320
2020-11-02,201.300003,213.600006,200.600006,208.800003,208.800003,5141570
2020-11-03,199.699997,201.600006,187.899994,191.800003,191.800003,5009770
2020-11-04,180.000000,180.500000,165.000000,166.699997,166.699997,5551370
2020-11-05,158.899994,165.300003,156.500000,162.100006,162.100006,3346150
2020-11-06,160.100006,160.800003,146.300003,146.699997,146.699997,5320960
2020-11-09,131.399994,141.800003,121.800003,141.800003,141.800003,5460560
2020-11-10,136.300003,144.000000,134.500000,134.899994,134.899994,3623160
2020-11-11,131.800003,134.399994,126.400002,130.600006,130.600006,3422040
2020-11-12,133.000000,148.199997,130.899994,143.699997,143.699997,6825120
2020-11-13,136.600006,136.600006,127.300003,130.500000,130.500000,4399440
2020-11-16,125.500000,132.800003,125.400002,126.000000,126.000000,3258150
2020-11-17,129.500000,130.699997,122.300003,122.500000,122.500000,4070990
2020-11-18,120.699997,129.600006,118.800003,128.800003,128.800003,4507480
2020-11-19,127.400002,130.300003,122.800003,126.000000,126.000000,3558730
2020-11-20,125.800003,126.300003,121.900002,125.099998,125.099998,3605370
2020-11-23,122.900002,126.800003,120.000000,123.000000,123.000000,3787100
2020-11-24,119.300003,123.000000,119.000000,119.900002,119.900002,3251770
2020-11-25,120.400002,122.500000,113.000000,113.000000,113.000000,3946660
2020-11-27,111.900002,115.800003,110.500000,114.400002,114.400002,1878740
2020-11-30,115.500000,121.000000,111.099998,111.500000,111.500000,4480680
2020-12-01,110.000000,113.500000,108.599998,112.900002,112.900002,4118870
2020-12-02,113.199997,113.300003,108.400002,111.900002,111.900002,3690210
2020-12-03,110.000000,115.000000,109.500000,113.500000,113.500000,2819230
2020-12-04,111.400002,111.599998,109.000000,110.599998,110.599998,2818660
2020-12-07,112.199997,113.199997,110.699997,111.199997,111.199997,2558500
2020-12-08,112.699997,113.000000,105.500000,105.699997,105.699997,3299220
2020-12-09,103.800003,112.800003,102.599998,111.400002,111.400002,6935650
2020-12-10,112.599998,114.000000,108.300003,112.800003,112.800003,4624200
2020-12-11,117.000000,123.800003,114.500000,119.400002,119.400002,6254650
2020-12-14,113.199997,123.599998,111.800003,123.599998,123.599998,3920020
