Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,297.290009,298.450012,296.339996,298.420013,291.020203,3142400
2020-01-03,295.220001,297.359985,295.040009,296.239990,288.894165,3247900
2020-01-06,294.420013,297.420013,294.350006,297.350006,289.976685,2777100
2020-01-07,296.820007,297.269989,296.059998,296.529999,289.177002,2251800
2020-01-08,296.709991,299.309998,296.470001,298.059998,290.669067,3719500
2020-01-09,299.730011,300.190002,299.089996,300.119995,292.677948,2168500
2020-01-10,300.739990,300.859985,298.790009,299.260010,291.839325,3666800
2020-01-13,299.910004,301.320007,299.480011,301.239990,293.770203,2728000
2020-01-14,300.890015,301.910004,300.320007,300.839996,293.380157,2620100
2020-01-15,300.809998,302.299988,300.690002,301.510010,294.033508,2822300
2020-01-16,302.940002,304.040009,302.709991,304.029999,296.491028,2582600
2020-01-17,304.769989,305.200012,304.200012,305.059998,297.495483,2218000
2020-01-21,304.079987,305.220001,304.000000,304.429993,296.881104,2757900
2020-01-22,305.309998,305.920013,304.320007,304.510010,296.959137,2765300
2020-01-23,303.839996,304.970001,302.660004,304.809998,297.251709,2673100
2020-01-24,305.420013,305.519989,300.809998,302.029999,294.540619,3448200
2020-01-27,296.839996,298.730011,296.450012,297.230011,289.859680,4302000
2020-01-28,298.700012,301.220001,298.220001,300.450012,292.999847,3562500
2020-01-29,301.779999,301.940002,299.920013,300.149994,292.707245,2739400
2020-01-30,298.040009,301.290009,297.299988,301.089996,293.623901,4432700
2020-01-31,300.440002,300.600006,294.720001,295.690002,288.357880,6184700
2020-02-03,297.119995,299.670013,297.029999,297.839996,290.454498,3205200
2020-02-04,301.500000,303.230011,301.160004,302.429993,294.930695,2292800
2020-02-05,305.399994,306.079987,303.869995,305.850006,298.265930,3049900
2020-02-06,306.799988,307.079987,305.809998,306.890015,299.280121,1925500
2020-02-07,305.829987,306.589996,304.739990,305.329987,297.758789,2249000
2020-02-10,304.390015,307.559998,304.350006,307.519989,299.894470,2246900
2020-02-11,308.929993,309.690002,307.609985,308.079987,300.440582,2438800
2020-02-12,309.559998,310.269989,309.170013,310.059998,302.371460,2115800
2020-02-13,308.600006,310.720001,308.359985,309.760010,302.078918,2043400
